movieId,gen,title_new,year
71426,"['Horror', 'Mystery', 'Thriller']",5 Dolls for an August Moon (5 bambole per la luna d'agosto) ,1970
71429,"['Comedy', 'Drama']",World's Greatest Dad ,2009
71433,"['Adventure', 'Crime', 'Drama', 'Western']","Black God, White Devil (Deus e o Diabo na Terra do Sol) ",1964
71438,['Drama'],Still Walking (Aruitemo aruitemo) ,2008
71442,"['Comedy', 'Drama']",Le Plaisir ,1952
71444,"['Drama', 'Musical', 'Romance']",Thirst (Pyaasa) ,1957
71446,['Drama'],"Muriel, or The Time of Return (Muriel ou Le temps d'un retour) ",1963
71448,['Comedy'],Xala ,1975
71450,['Documentary'],Capitalism: A Love Story ,2009
71453,"['Documentary', 'Drama']","Blood of the Beasts (Sang des bêtes, Le) ",1949
71458,['Western'],The Five Man Army ,1969
71460,"['Action', 'Romance']",Wanted ,2009
71462,['Documentary'],"Cove, The ",2009
71464,"['Comedy', 'Drama']","Serious Man, A ",2009
71466,"['Comedy', 'Drama']",City Island ,2009
71468,"['Action', 'Fantasy', 'Sci-Fi']",Ink ,2009
71472,"['Animation', 'Comedy']","Cameraman's Revenge, The (Mest kinematograficheskogo operatora) ",1912
71474,"['Adventure', 'Fantasy', 'Thriller']",Down to the Cellar (Do pivnice) ,1983
71482,"['Action', 'Comedy', 'Fantasy']",Yatterman (Yattâman) ,2009
71484,"['Animation', 'Sci-Fi']",Metropia ,2009
71486,"['Action', 'Crime', 'Drama']",Clubbed ,2008
71488,"['Horror', 'Thriller']","Pit, the Pendulum and Hope, The (Kyvadlo, jáma a nadeje) ",1983
71490,"['Drama', 'Horror', 'Thriller']",Grace ,2009
71494,"['Action', 'Animation', 'Comedy', 'Horror', 'Thriller']","Haunted World of El Superbeasto, The ",2009
71497,"['Drama', 'War']",Story of a Prostitute (Shunpu den) ,1965
71500,"['Comedy', 'Horror', 'Thriller']",Trick 'r Treat ,2007
71503,['Horror'],"Hills Run Red, The ",2009
71518,"['Comedy', 'Drama']",Whip It ,2009
71520,['Comedy'],"Invention of Lying, The ",2009
71522,['Documentary'],Unmistaken Child ,2008
71525,['Comedy'],A-Haunting We Will Go ,1942
71530,"['Action', 'Sci-Fi', 'Thriller']",Surrogates ,2009
71533,"['Action', 'Comedy', 'Crime']",Next Day Air ,2009
71535,"['Action', 'Comedy', 'Horror']",Zombieland ,2009
71537,"['Comedy', 'Drama', 'Musical', 'Romance']",Fame ,2009
71542,['Documentary'],"September Issue, The ",2009
71545,['Drama'],Paris Trout ,1991
71550,"['Comedy', 'Drama', 'Mystery']",Assassination of a High School President ,2008
71556,"['Comedy', 'Crime', 'Horror']",How to Be a Serial Killer ,2008
71558,['Comedy'],Abbott and Costello in Hollywood ,1945
71560,"['Adventure', 'Comedy']",Abbott and Costello in the Foreign Legion ,1950
71571,"['Horror', 'Thriller']",Sorority Row ,2009
71573,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Whiteout ,2009
71575,"['Comedy', 'Drama']",Rudo y Cursi (Rough and Vulgar) ,2008
71579,"['Drama', 'Romance']","Education, An ",2009
71582,['Drama'],David and Lisa ,1998
71591,"['Adventure', 'Comedy', 'Musical']",Abbott and Costello Meet Captain Kidd ,1952
71606,"['Fantasy', 'Musical']","Life is a Bed of Roses (Vie est un roman, La) ",1983
71619,['Drama'],Coco Before Chanel (Coco avant Chanel) ,2009
71634,['Drama'],"Story of Louis Pasteur, The ",1935
71638,['Drama'],"Killing of John Lennon, The ",2006
71640,['Documentary'],Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) ,2008
71650,['Documentary'],Werner Herzog Eats His Shoe ,1980
71653,"['Crime', 'Drama']",Capone ,1975
71664,['Comedy'],Abbott and Costello Meet the Keystone Kops ,1955
71668,"['Comedy', 'Romance']",Couples Retreat ,2009
71670,['Comedy'],All About Steve ,2009
71675,['Comedy'],Hiroshima ,2009
71677,"['Comedy', 'Drama']",Gigante ,2009
71685,['Drama'],"End of St. Petersburg, The (Konets Sankt-Peterburga) ",1927
71688,"['Comedy', 'Drama', 'Romance']",Jab We Met ,2007
71691,"['Action', 'Drama', 'Thriller']",Fifty Dead Men Walking ,2008
71693,"['Drama', 'Romance']",Bay of Angels (La baie des anges) ,1963
71695,"['Crime', 'Drama']","Docks of New York, The ",1928
71697,"['Drama', 'Romance']",Our Daily Bread ,1934
71700,['Horror'],Deadgirl ,2008
71702,['Romance'],All About Lola (Ce que je sais de Lola) (Lo que sé de Lola) ,2006
71705,"['Comedy', 'Romance']","Merry Jail, The (Das fidele Gefängnis) ",1917
71707,"['Animation', 'Comedy', 'Musical', 'Romance']",Love Hina Spring Special ,2001
71709,['Drama'],Yellow Earth (Huang tu di) ,1984
71717,"['Drama', 'Romance', 'War']",Cleopatra ,1934
71719,"['Comedy', 'Romance']","Divorce of Lady X, The ",1938
71726,"['Animation', 'Comedy']",Bye-Bye Bin Laden ,2009
71728,"['Comedy', 'Sci-Fi']",Gayniggers From Outer Space ,1992
71730,['Documentary'],"Windmill Movie, The ",2008
71732,"['Comedy', 'Horror']",I Sell the Dead ,2008
71736,['Drama'],Van Gogh ,1991
71738,"['Drama', 'Film-Noir']","Shanghai Gesture, The ",1941
71740,"['Adventure', 'Fantasy', 'Musical', 'Romance']","Tales of Hoffmann, The ",1951
71743,"['Drama', 'Romance']","Wedding March, The ",1928
71745,"['Adventure', 'Children', 'Drama', 'Fantasy', 'IMAX']",Where the Wild Things Are ,2009
71748,"['Drama', 'Musical']",Georg ,2007
71750,['Drama'],Chelsea Girls ,1966
71755,['Drama'],Earth Entranced (Terra em Transe) ,1967
71758,['Drama'],"Cloud-Capped Star, The (Meghe Dhaka Tara) ",1960
71760,"['Drama', 'Fantasy', 'Romance']",India Song ,1975
71762,['Documentary'],Que Viva Mexico (¡Que Viva Mexico! - Da zdravstvuyet Meksika!) ,1979
71765,['Documentary'],Get Thrashed: The Story of Thrash Metal ,2006
71779,"['Action', 'Drama', 'War']",Aces High ,1976
71792,"['Comedy', 'War']",Shoulder Arms ,1918
71795,"['Crime', 'Drama']",The Paris Express ,1952
71804,"['Comedy', 'Drama', 'Romance']",Reckless ,1984
71806,['Drama'],Lost Angels ,1989
71808,"['Action', 'Drama']",Black Eagle ,1988
71810,"['Action', 'Adventure', 'Drama', 'War']",Legionnaire ,1998
71817,['Documentary'],Beer Wars ,2009
71821,['Children'],Shorts ,2009
71823,"['Drama', 'Romance']","New York, I Love You ",2009
71838,"['Drama', 'Thriller']",Law Abiding Citizen ,2009
71840,"['Action', 'Adventure', 'Romance']","Flame and the Arrow, The ",1950
71851,"['Horror', 'Sci-Fi']","I, Monster ",1971
71865,['Drama'],Rich in Love ,1993
71867,['Drama'],"Misfortunates, The (De helaasheid der dingen) ",2009
71873,"['Action', 'Adventure']","Moon Warriors, The (Zhan shen chuan shuo) ",1993
71876,['Drama'],Amelia ,2009
71878,"['Horror', 'Thriller']","Stepfather, The ",2009
71888,"['Drama', 'Romance']",See You in the Morning ,1989
71899,"['Animation', 'Comedy', 'Drama']",Mary and Max ,2009
71902,"['Drama', 'Romance']",Spread ,2009
71910,['Action'],"Tournament, The ",2009
71926,"['Comedy', 'Drama']","Boys Are Back, The ",2009
71928,"['Drama', 'Romance']",Cairo Time ,2009
71931,"['Drama', 'War']",5th Day of Peace (Dio è con noi) ,1969
71933,"['Adventure', 'Drama', 'War']","7th Dawn, The ",1964
71936,['Drama'],There's Always Tomorrow ,1956
71938,"['Drama', 'War']","Round-Up, The (Szegénylegények) ",1966
71940,['Drama'],"Taking of Power by Louis XIV, The (Prise de pouvoir par Louis XIV, La) ",1966
71942,['Drama'],"Sound Barrier, The ",1952
71966,"['Drama', 'Romance']",Spring in a Small Town (Xiao cheng zhi chun) ,1948
71970,"['Adventure', 'Comedy', 'Romance']","Princess and the Pirate, The ",1944
71973,['Drama'],Outsiders (Ceddo) ,1977
71976,"['Adventure', 'Romance']","Tiger of Eschnapur, The (Tiger von Eschnapur, Der) ",1959
71978,['Drama'],Mother (Mat) ,1926
71980,"['Comedy', 'Drama', 'Romance']",Under the Roofs of Paris (Sous les toits de Paris) ,1930
71986,"['Documentary', 'War']","Hour of the Furnaces, The (Hora de los hornos, La) ",1968
71989,"['Drama', 'Romance']",Before the Revolution (Prima della rivoluzione) ,1964
71991,['Drama'],Afterschool ,2008
71993,['Fantasy'],Dragonquest ,2009
71995,"['Action', 'Horror', 'Sci-Fi']","Dark Lurking, The ",2008
71999,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Thriller']",Aelita: The Queen of Mars (Aelita) ,1924
72001,['Comedy'],"Extraordinary Adventures of Mr. West in the Land of the Bolsheviks, The (Neobychainye priklyucheniya mistera Vesta v strane bolshevikov) ",1924
72011,"['Drama', 'Romance']",Up in the Air ,2009
72013,['Drama'],David Copperfield ,2000
72016,['Documentary'],EXPO: Magic of the White City ,2005
72018,"['Crime', 'Documentary']",H.H. Holmes: America's First Serial Killer ,2004
72022,['Drama'],"Cuenca Crime, The (Crimen de Cuenca, El) ",1980
72027,"['Drama', 'War']",Korczak ,1990
72030,['Documentary'],You're Gonna Miss Me ,2005
72032,['Documentary'],Forever ,2006
72035,"['Animation', 'Comedy', 'Fantasy']",Dimensions of Dialogue (Moznosti dialogu) ,1982
72037,"['Animation', 'Comedy', 'Fantasy']",Darkness/Light/Darkness (Tma/Svetlo/Tma) ,1989
72039,['Drama'],35 Shots of Rum (35 rhums) ,2008
72041,"['Comedy', 'Horror']",Tormented ,2009
72043,"['Animation', 'Comedy', 'Sci-Fi']",Monsters vs Aliens: Mutant Pumpkins from Outer Space ,2009
72045,"['Crime', 'Drama']","Ali Zoua: Prince of the Streets (Ali Zaoua, prince de la rue) ",2000
72090,['Film-Noir'],"13th Letter, The ",1951
72092,"['Mystery', 'Thriller']",23 Paces to Baker Street ,1956
72094,['Drama'],"Maradona, the Hand of God (Maradona, la mano di Dio) ",2007
72096,['Drama'],"Collector, The (Komornik) ",2005
72100,['Comedy'],"Jungle Book of Regulations, A (Nie Ma Rozy Bez Ognia) ",1974
72102,"['Animation', 'Documentary', 'Drama', 'Fantasy']",Ryan ,2004
72104,"['Animation', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Balance ,1989
72109,"['Action', 'Comedy', 'Horror', 'Romance']",Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) ,2009
72113,['Drama'],Is Anybody There? ,2008
72117,"['Drama', 'Romance']","Misérables, Les ",1935
72124,['Drama'],Vital Signs ,1990
72129,"['Crime', 'Horror', 'Mystery', 'Thriller']",Saw VI ,2009
72131,"['Documentary', 'Musical', 'IMAX']",Michael Jackson's This Is It ,2009
72142,"['Action', 'Comedy', 'Drama', 'Romance']",Love Exposure (Ai No Mukidashi) ,2008
72153,"['Drama', 'Romance']","Dangerous Woman, A ",1993
72156,['Fantasy'],Twilight of the Ice Nymphs ,1997
72159,"['Comedy', 'Drama']","Grave Decisions (Wer früher stirbt, ist länger tot) ",2006
72161,"['Action', 'Crime', 'Drama', 'Film-Noir']",99 River Street ,1953
72163,"['Adventure', 'Romance', 'Western']",40 Guns to Apache Pass ,1967
72165,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",Cirque du Freak: The Vampire's Assistant ,2009
72167,"['Action', 'Crime', 'Drama', 'Thriller']","Boondock Saints II: All Saints Day, The ",2009
72169,"['Comedy', 'Documentary']",Good Hair ,2009
72171,"['Action', 'Comedy']",Black Dynamite ,2009
72176,"['Comedy', 'Crime', 'Drama']",Big Fan ,2009
72178,"['Comedy', 'Drama', 'War']",Welcome to Dongmakgol ,2005
72204,"['Horror', 'Mystery', 'Thriller']",Salvage ,2006
72209,"['Action', 'Animation', 'Children', 'Sci-Fi']",Astro Boy ,2009
72212,['Comedy'],100 Men and a Girl (One Hundred Men and a Girl) ,1937
72216,['Comedy'],Fun is Beautiful ,1980
72224,['Comedy'],Gentlemen Broncos ,2009
72226,"['Adventure', 'Animation', 'Children', 'Comedy', 'Crime']",Fantastic Mr. Fox ,2009
72228,['Drama'],Creation ,2009
72235,['Drama'],Between the Devil and the Deep Blue Sea ,1995
72249,"['Drama', 'Romance']",Coco Chanel & Igor Stravinsky ,2009
72258,"['Action', 'Comedy', 'Crime', 'Thriller']",Top Dog ,1995
72261,"['Animation', 'Musical']","Pebble and the Penguin, The ",1995
72263,['Comedy'],MVP: Most Valuable Primate ,2000
72265,"['Drama', 'Romance']",Not Easily Broken ,2009
72267,['Drama'],Price of Glory ,2000
72273,['Comedy'],Plácido ,1961
72276,['Adventure'],"Indian Tomb, The (Das indische Grabmal) ",1959
72281,['Drama'],"Amour fou, L' ",1969
72283,"['Drama', 'War']",Storm Over Asia (Potomok Chingis-Khana) ,1928
72287,['Drama'],"Bridge, The (Most) ",2003
72290,"['Drama', 'War']",Arsenal ,1928
72292,['Drama'],Barren Lives (Vidas Secas) ,1963
72294,"['Animation', 'Children', 'Drama', 'Fantasy', 'IMAX']","Christmas Carol, A ",2009
72298,"['Action', 'Drama', 'Western']","Lusty Men, The ",1952
72300,['Drama'],"Hart of London, The ",1970
72302,"['Drama', 'War']",Outskirts (Okraina) ,1933
72304,"['Documentary', 'Drama']",Fires Were Started ,1943
72308,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Battlestar Galactica: The Plan ,2009
72310,['Drama'],"Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach) ",1968
72315,"['Romance', 'Western']",Hell's Hinges ,1916
72321,['Documentary'],Michael Jackson: Life of a Superstar ,2009
72325,"['Musical', 'Romance']",Paper Flowers (Kaagaz Ke Phool) ,1959
72327,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",Murder by Contract ,1958
72330,['Drama'],"Private Lives of Pippa Lee, The ",2009
72332,"['Adventure', 'Comedy', 'Documentary', 'Fantasy']","Introduction to Physics, An ",2009
72334,['Documentary'],Our Daily Bread ,2005
72336,['Comedy'],"Doctor Takes a Wife, The ",1940
72340,"['Comedy', 'Mystery']","Night to Remember, A ",1942
72342,['Comedy'],Last Stop for Paul ,2006
72344,"['Drama', 'Romance']","Toll of the Sea, The ",1922
72356,"['Animation', 'Children', 'Comedy', 'Fantasy']",Partly Cloudy ,2009
72360,"['Action', 'Animation', 'Fantasy']",Rocks (Das Rad) ,2003
72363,"['Adventure', 'Drama']","Chechahcos, The ",1924
72367,['Drama'],Grey Gardens ,2009
72369,"['Action', 'Drama']",Goemon ,2009
72378,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",2012 ,2009
72380,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']","Box, The ",2009
72386,"['Drama', 'Romance', 'Thriller']",Broken Embraces (Los abrazos rotos) ,2009
72388,"['Drama', 'Romance']",Sunday ,1997
72391,['Drama'],"Through the Mist (Dédé, à travers les brumes) ",2009
72393,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","Fourth Kind, The ",2009
72395,['Drama'],Precious ,2009
72400,"['Crime', 'Drama', 'Film-Noir', 'Romance']",Undercover Man ,1949
72405,"['Crime', 'Drama']",Bad Lieutenant: Port of Call New Orleans ,2009
72407,"['Drama', 'Fantasy', 'Horror', 'Romance', 'Thriller']","Twilight Saga: New Moon, The ",2009
72424,"['Action', 'Thriller']",Derailed ,2002
72479,"['Drama', 'Romance', 'War']","Messenger, The ",2009
72483,"['Drama', 'Romance']",Keith ,2008
72485,['Drama'],Lemon Tree ,2008
72489,"['Action', 'Crime', 'Drama', 'Thriller']",Ninja Assassin ,2009
72491,"['Comedy', 'Crime', 'Drama']","Police, Adjective (Politist, adj.) ",2009
72505,"['Action', 'Adventure']",Wake of Death ,2004
72507,"['Action', 'Thriller']",Second in Command ,2006
72512,['Comedy'],Efectos secundarios ,2006
72514,"['Action', 'Crime', 'Drama', 'Musical']",Straight from the Barrio (Talento de barrio) (,008)
72516,['Adventure'],"Plumm Summer, A ",2007
72524,"['Documentary', 'Musical']",Wattstax ,1973
72537,"['Action', 'Thriller']","Hard Corps, The ",2006
72552,"['Comedy', 'Drama']",Oxford Blues ,1984
72554,"['Action', 'Drama']",Cell 211 (Celda 211) ,2009
72557,"['Comedy', 'Thriller']","Film with Me in It, A ",2008
72559,"['Adventure', 'Comedy']","Last Remake of Beau Geste, The ",1977
72571,"['Mystery', 'Sci-Fi', 'Thriller']",Doomwatch ,1972
72574,"['Action', 'Drama', 'Thriller']",Until Death ,2007
72583,['Fantasy'],Brightness (Yeelen) ,1987
72585,"['Comedy', 'Romance']",Carnival in Flanders (La kermesse héroïque) ,1935
72587,"['Drama', 'Musical', 'Romance']",Pure One (Pakeezah) ,1972
72589,"['Drama', 'Romance']",Princess Yang Kwei Fei (Yôkihi) ,1955
72591,"['Action', 'Thriller']","Patriot, The ",1998
72593,"['Action', 'Crime', 'Thriller']",Ticker ,2001
72601,"['Action', 'Adventure', 'Animation', 'Comedy', 'Thriller']",Teenage Mutant Ninja Turtles: Turtles Forever ,2009
72603,['Animation'],Merry Madagascar ,2009
72605,"['Drama', 'Thriller', 'War']",Brothers ,2009
72607,"['Comedy', 'Drama']",Portraits of Women (Naisenkuvia) ,1970
72609,['Documentary'],Nine Ways to Approach Helsinki (Yhdeksän tapaa lähestyä Helsinkiä) ,1982
72612,"['Animation', 'Comedy']","Fly, The (Légy, A) ",1980
72618,"['Children', 'Drama']",Summer of the Monkeys ,1998
72621,"['Animation', 'Drama']","Man with No Shadow, The (Homme sans ombre, L') ",2004
72624,['Drama'],Garage ,2007
72626,"['Comedy', 'Western']","Billy Blazes, Esq. ",1919
72628,"['Horror', 'Thriller']",Home Movie ,2008
72630,['Sci-Fi'],Sleep Dealer ,2008
72632,['Drama'],Before I Self Destruct ,2009
72634,['Documentary'],Hoop Realities ,2007
72637,"['Adventure', 'Animation', 'Fantasy']",Printed Rainbow ,2006
72641,['Drama'],"Blind Side, The  ",2009
72643,"['Comedy', 'Drama']",Happiness (Schastye) ,1934
72645,['Documentary'],"Tale of the Wind, A (Histoire de vent, Une) ",1988
72647,['Drama'],Zorn's Lemma ,1970
72649,"['Comedy', 'Drama']","Ceremony, The (Gishiki) ",1971
72651,['Comedy'],"Italian Straw Hat, The (Un chapeau de paille d'Italie) ",1928
72653,['Drama'],"Tom, Tom, the Piper's Son ",1969
72657,"['Drama', 'War']",Hitler: A Film from Germany (Hitler - ein Film aus Deutschland) ,1977
72668,"['Action', 'Comedy', 'Crime']",Torrente 2: Misión Marbella ,2001
72670,"['Horror', 'Thriller']",Asylum ,2008
72672,['Action'],Crows Zero II (Kurôzu Zero II) ,2009
72674,"['Drama', 'Romance']",True Heart Susie ,1919
72678,['Drama'],"Région centrale, La ",1971
72681,"['Drama', 'War']",Anatahan ,1953
72683,['Drama'],Limit (Limite) ,1931
72692,"['Animation', 'Comedy', 'Fantasy']",Mickey's Once Upon a Christmas ,1999
72694,['Drama'],Shrink ,2009
72696,['Comedy'],Old Dogs ,2009
72698,"['Action', 'Drama', 'Romance', 'Thriller']",Out of Reach ,2004
72701,"['Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",Planet 51 ,2009
72703,['Drama'],Me and Orson Welles ,2008
72712,['Documentary'],Objectified ,2009
72714,['Documentary'],Earthlings ,2006
72718,['Drama'],Trucker ,2008
72720,['Drama'],"Single Man, A ",2009
72722,"['Action', 'Crime', 'Drama', 'Thriller']",Kill Switch ,2008
72724,"['Action', 'Crime', 'Thriller']",Driven to Kill ,2009
72726,['Drama'],Morphia (Morfiy) ,2008
72731,"['Crime', 'Drama', 'Fantasy', 'Horror', 'Thriller']","Lovely Bones, The ",2009
72733,['Drama'],Invictus ,2009
72735,"['Drama', 'Romance', 'War']",Carla's Song ,1996
72737,"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance']","Princess and the Frog, The ",2009
72741,['Drama'],Everybody's Fine ,2009
72751,['Western'],Two Rode Together ,1961
72762,"['Action', 'Drama', 'Thriller']",Armored ,2009
72764,"['Comedy', 'Horror']",Transylmania ,2009
72777,"['Horror', 'Sci-Fi']",Invaders from Mars ,1986
72781,"['Comedy', 'Documentary']",Red Chapel (Røde kapel) ,2006
72784,"['Horror', 'Thriller']",Link ,1986
72787,"['Comedy', 'Horror']",Doghouse ,2009
72815,['Documentary'],Recipes for Disaster ,2008
72822,['Drama'],Munyurangabo ,2007
72833,"['Adventure', 'Drama', 'Romance']","Art of Travel, The ",2008
72840,"['Action', 'Thriller']",Cover-Up ,1991
72842,"['Action', 'Drama', 'Thriller']",Pentathlon ,1994
72844,"['Documentary', 'Drama', 'Romance']",People on Sunday (Menschen am Sonntag) ,1930
72846,['Drama'],Days and Nights in the Forest (Aranyer Din Ratri) ,1970
72848,['Drama'],"Sign of Leo, The (Signe du lion, Le) ",1959
72850,['Drama'],My Friend Ivan Lapshin (Moy drug Ivan Lapshin) ,1984
72852,"['Action', 'Crime', 'Drama']",Judex ,1963
72854,"['Drama', 'Romance']","Saga of Gosta Berling, The (Gösta Berlings saga) ",1924
72856,"['Drama', 'Film-Noir']",Moonrise ,1948
72866,['Drama'],Sandra of a Thousand Delights (Vaghe stelle dell'Orsa...) ,1965
72870,['Drama'],"Taira Clan Saga, The (Shin heike monogatari) ",1955
72872,"['Action', 'Crime', 'Drama']","Hidden Assassin (Shooter, The) ",1995
72874,['Action'],"Peacekeeper, The ",1997
72876,['Drama'],Comradeship (Kameradschaft) ,1931
72878,['Drama'],Utamaro and His Five Women (Utamaro o meguru gonin no onna) ,1946
72880,['Drama'],Flaming Creatures ,1963
72883,"['Comedy', 'Romance']",Yesterday Girl (Abschied von gestern - Anita G.) ,1966
72885,['Drama'],"Childhood of Maxim Gorky, The (Detstvo Gorkogo) ",1938
72897,"['Drama', 'Romance']",White Shadows in the South Seas ,1928
72899,"['Drama', 'Romance']",Blissfully Yours (Sud sanaeha) ,2002
72901,['Drama'],"Art of Vision, The ",1965
72904,['Drama'],Colossal Youth (Juventude Em Marcha) ,2006
72906,['Drama'],Not Reconciled (Nicht versöhnt oder Es hilft nur Gewalt wo Gewalt herrscht) ,1965
72908,"['Drama', 'Romance']",Devil in the Flesh ,1947
72910,['Drama'],King of the Children (Hai zi wang) ,1987
